time,open,high,low,close,ma5h,ma5l,ma10h,ma10l,ma50,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,trend,trendbbl,trendbbm,trendbbmdir,trendbbu,extremeSellD,extremeBuyD,extremeSellA,extremeBuyA,extremeSellB,extremeBuyB,extremeSellAll,extremeBuyAll,extremeSell,extremeBuy,tpwSell,tpwBuy,MHVSell,MHVBuy,CSASell,CSABuy,CSAKSell,CSAKBuy,momentumSell,momentumBuy,reEntySell,reEntyBuy
2018-09-09,1.15483,1.15608,1.15474,1.15607,1.1618246666666667,1.1558066666666669,1.163022909090909,1.1568278181818183,1.1605530547190914,1.1446090195363174,1.1592805,1.1739519804636824,2.531135555835278,0.3905870471644898,-2,0.006819088782987315,0.0029061634559979233,0.0029061634559979233,0.0032057342956249846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-10,1.15605,1.16161,1.1526,1.15935,1.1615373333333332,1.1548326666666668,1.1624539999999999,1.155780909090909,1.1605058761026565,1.1472194559936788,1.1600585,1.1728975440063214,2.213516647017594,0.4724083818214514,-2,0.005614463637957812,0.0023955246445623857,0.0023955246445623857,0.0025261425414366823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11,1.15935,1.16441,1.15654,1.15955,1.16217,1.1551993333333332,1.1625660000000002,1.1556794545454545,1.1604683907652973,1.1503871757186706,1.160847,1.1713068242813294,1.802102134274269,0.43800087051581726,0,0.005041851066345915,0.002166206821666794,0.002166206821666794,0.002254424614934858,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12,1.15954,1.16496,1.15699,1.16253,1.1629586666666667,1.1555633333333333,1.1629125454545455,1.1557985454545452,1.160549238186266,1.1525162546712528,1.1615145,1.1705127453287472,1.5493987081086213,0.5564276680007706,1,0.004611965036821264,0.0019258241925628194,0.0019258241925628194,0.002034173493369762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-13,1.16253,1.17009,1.16091,1.16911,1.1655213333333334,1.1574713333333335,1.1642654545454545,1.1566569090909091,1.1608849543358242,1.1527043773182775,1.1620905000000001,1.1714766226817228,1.6153858381464565,0.873929695893962,2,0.002013977662234101,0.0017506225479748672,0.0017506225479748672,0.0015014086540399152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-14,1.16912,1.17215,1.16206,1.16227,1.168428,1.1593726666666668,1.1658161818181818,1.1576943636363637,1.1609392698520664,1.1530294165590853,1.1622755,1.1715215834409147,1.5910312900710217,0.49970257677019414,1,0.00044520746582477067,0.0012301113099697503,0.0012301113099697503,0.0008618454801139208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-16,1.16223,1.16322,1.16219,1.16234,1.1672866666666666,1.1608293333333333,1.165572909090909,1.1586978181818182,1.1609942004461031,1.1542123681465677,1.162683,1.1711536318534321,1.4570836338765116,0.4797535764784181,0,0.0013079306226724263,0.0010057054754952777,0.0010057054754952777,0.0003524596371804467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-17,1.16234,1.16981,1.1618,1.16685,1.1682346666666665,1.1615166666666668,1.166494909090909,1.1594634545454545,1.161223839644295,1.1542677216106938,1.162923,1.171578278389306,1.4885385170481849,0.7268557880733187,3,0.0010739086983317936,0.0007162203242205845,0.0007162203242205845,0.0006766683170678078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-18,1.16686,1.17243,1.16521,1.16775,1.1696959999999998,1.1629900000000002,1.1677876363636364,1.1607118181818183,1.1614797675013817,1.1541987668274798,1.1630850000000001,1.1719712331725205,1.5280453573935442,0.7624846720444998,4,0.00010769676708621834,0.0006963286112218192,0.0006963286112218192,0.0006979945821916633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-19,1.16777,1.17149,1.165,1.1674,1.1703459999999999,1.1638453333333334,1.168791090909091,1.1618372727272728,1.1617119334817196,1.1542583753642761,1.163035,1.171811624635724,1.5092623413266029,0.748671908687588,8,0.00011138393525988999,0.00038871238796667207,0.000302734149058681,0.0004715944418198781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-20,1.16738,1.17845,1.16719,1.17755,1.1732226666666667,1.1651580000000001,1.1709410909090912,1.163180181818182,1.1623330341294955,1.1529303880285338,1.1634465,1.1739626119714663,1.8077517052079817,1.1705662719390746,8,0.001202156276821853,0.0005361089327571289,0.00045013069384913784,0.0019717965645491553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-21,1.17756,1.18027,1.17327,1.17473,1.1762860000000002,1.1681553333333334,1.1730152727272727,1.1654021818181817,1.1628191896538291,1.152469265293215,1.1636365000000002,1.1748037347067855,1.9193682403027519,0.9966986139039149,10,0.0015504684629271681,0.0005601126787631028,0.0004741344398551117,0.0025520901697102527,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-23,1.17432,1.17522,1.17378,1.17485,1.1765293333333333,1.170584,1.1738319999999998,1.1673410909090909,1.1632909861379928,1.1519079057976132,1.164052,1.176196094202387,2.086520911847054,0.9445782377856351,10,0.0008870499477765525,0.0008741938299647867,0.0008741938299647867,0.0019016664775335368,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-24,1.17483,1.18153,1.17241,1.17523,1.1785153333333334,1.1717573333333333,1.1755994545454547,1.1687174545454546,1.1637591827600322,1.151873720479937,1.1648045,1.177735279520063,2.2202488949970665,0.9031272818403581,10,0.0005167699397725656,0.0011668269507105755,0.0011668269507105755,0.002493797616746063,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-25,1.17525,1.17925,1.1731,1.17628,1.1791346666666667,1.1726806666666667,1.176651090909091,1.169938909090909,1.1642501952008153,1.1519970081155244,1.1656285,1.1792599918844755,2.338908474608427,0.890694580250995,10,0.00013670937702792152,0.0017109339041752047,0.0017109339041752047,0.0026032266614415267,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-09-26,1.17629,1.17976,1.17259,1.17469,1.1794066666666665,1.1728939999999999,1.177628909090909,1.170846,1.1646595993105873,1.1522633829074929,1.1662940000000002,1.1803246170925075,2.4060171950652753,0.7992028057156345,10,0.00033826096818279083,0.0019248002569807188,0.0019248002569807188,0.002197404731755448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-09-27,1.17469,1.17571,1.16331,1.1636,1.1782413333333333,1.1696540000000002,1.177732,1.1698743636363638,1.1646180463964466,1.1528795391684958,1.1665385000000001,1.1801974608315045,2.3417934052762606,0.3924332518319203,9,0.0007659643268764782,0.0014879898659696522,0.0014879898659696522,0.0010105208226018902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-09-28,1.1636,1.16511,1.15698,1.16019,1.1738466666666667,1.1649679999999998,1.1756807272727274,1.1677314545454545,1.1644443975181547,1.152497882836762,1.166376,1.1802541171632381,2.3796986843415944,0.27713115088888973,6,0.0008657817573461957,0.0009198760340226597,0.0006412739990274696,0.0001557357139838622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-30,1.16171,1.16173,1.16028,1.16052,1.1689993333333333,1.162502,1.1731003636363637,1.1662761818181822,1.1642904995762664,1.15231820811751,1.166303,1.1802877918824901,2.3981404287719434,0.2932396832004046,2,0.00048694640873914175,0.0004115264322422929,7.750353885449535e-06,7.653756043279891e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01,1.16052,1.16246,1.15635,1.15769,1.1657153333333334,1.1595346666666666,1.1708472727272727,1.1641960000000002,1.1640316564556286,1.152800547479478,1.1664275,1.1800544525205219,2.336527991756355,0.1794037409743178,0,0.0005744820009100371,0.0003086355996321233,-9.514047872472009e-05,0.00022622875865974112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-02,1.1577,1.15802,1.15052,1.15503,1.162070666666667,1.1557406666666667,1.1679510909090909,1.161213090909091,1.1636786503201137,1.1525839062198542,1.1663755,1.1801670937801458,2.3648634217961244,0.08868060570588945,-4,0.0006065077966612709,0.00021391514972224357,-4.2002881484037857e-07,0.0002931512951459547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-03,1.15503,1.15936,1.14645,1.14764,1.1603219999999999,1.1520613333333334,1.1656699999999998,1.1577932727272728,1.1630496836408937,1.1500049095664124,1.1657899999999999,1.1815750904335873,2.7080504093511606,-0.07490959828080551,-6,0.0024255042825445106,0.0006533105513691906,-0.0004398154304617874,0.0012885028511397945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-04,1.14765,1.15426,1.14633,1.15173,1.1579633333333335,1.149466,1.1628418181818183,1.1548392727272727,1.1626057744785059,1.1486566358898598,1.165399,1.1821413641101404,2.8732415439073304,0.0917840542088888,-6,0.0034099851145099613,0.0008819578733555433,-0.0008819578733555433,0.0016723017896826953,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-05,1.15173,1.15495,1.14838,1.15174,1.1565580000000002,1.148264,1.1605201818181818,1.152757090909091,1.162179665675427,1.1471166158208006,1.1648595,1.1826023841791993,3.0463560934514997,0.13028840555188756,-8,0.002513120918881895,0.0013003088854243172,-0.0013003088854243172,0.0008692404862029601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-07,1.1521,1.15275,1.15197,1.15238,1.1548713333333334,1.149052,1.1582818181818182,1.1517645454545455,1.1617953650607045,1.145596246515014,1.164023,1.182449753484986,3.1660462868836805,0.1840734856119201,-8,0.002666097418650093,0.0015164388181360122,-0.0015164388181360122,0.0005190506660873728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-08,1.15238,1.15296,1.14599,1.14941,1.153902,1.1481386666666666,1.1565634545454546,1.150068909090909,1.1613096644700887,1.1438868011861467,1.16338,1.1828731988138534,3.3511318423650676,0.14166989385877796,-8,0.0028175716988011468,0.0017334385189644586,-0.0017334385189644586,0.00048717192620262306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-09,1.14941,1.15087,1.14321,1.15046,1.1525733333333334,1.1466006666666666,1.1549523636363637,1.1483514545454545,1.1608841874320461,1.142494562988384,1.162786,1.1830774370116162,3.490141266168678,0.19627582332035184,-8,0.002709300176448659,0.0017810881767368336,-0.0017810881767368336,0.0005307713173643425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-10,1.15046,1.15452,1.14798,1.1533,1.1530273333333334,1.1468686666666665,1.1544565454545455,1.1478667272727274,1.160586768317064,1.14150267531385,1.1621085,1.18271432468615,3.546282414447536,0.28626189113604045,-8,0.0020852890156745074,0.0016456281746130008,-0.0016456281746130008,0.00047958465762054647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-10-11,1.1533,1.15994,1.15311,1.159,1.1552706666666666,1.1487366666666667,1.1551387272727276,1.1484783636363636,1.1605245421085517,1.1411917022582234,1.161671,1.1821502977417764,3.525834378542028,0.4347878029393753,-8,0.0011406014406294407,0.001469704463040289,-0.001469704463040289,0.0007838138114849569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-12,1.15899,1.16104,1.15343,1.15571,1.1575479999999998,1.1503960000000002,1.1560534545454544,1.1492785454545453,1.1603357365356675,1.1406273335703454,1.1610865,1.1815456664296544,3.524141643134169,0.36860412865582504,-8,0.000766967570092536,0.0014622777332129466,-0.0014622777332129466,0.0009883593302952853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-14,1.15372,1.15534,1.15369,1.15504,1.1573726666666668,1.1520446666666666,1.1559576363636364,1.150179090909091,1.1601280605930921,1.140813855147666,1.1599609999999998,1.1791081448523335,3.3013428645159126,0.3714952010351573,-10,0.0006580687121594542,0.0018489760693622959,-0.0018489760693622959,0.0025744613404941052,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-15,1.15505,1.16061,1.1543,1.15828,1.1587953333333334,1.1533833333333334,1.1568687272727274,1.1511329090909093,1.1600555876286571,1.1412262804000675,1.1591385,1.1770507195999327,3.0906090341978305,0.4760359123778461,-10,0.0005250438781407851,0.002181580761413726,-0.002181580761413726,0.0038078934973214684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-16,1.15828,1.16212,1.1566,1.15762,1.160072,1.1547493333333336,1.1580316363636365,1.152362181818182,1.1599600743883176,1.1418767011004016,1.158277,1.1746772988995984,2.8318440061571413,0.47996987725583473,-5,0.0009314498538355309,0.0024216506398541116,-0.0024216506398541116,0.0037613128123109574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-17,1.15763,1.15803,1.14953,1.15011,1.1594786666666665,1.153184,1.158308,1.1521192727272727,1.159573796961325,1.1422386187305256,1.1570209999999999,1.1718033812694741,2.555248568431219,0.2662419919356583,-5,0.0008868812409146276,0.0025366692327846163,-0.0025366692327846163,0.004462972544335586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-18,1.15012,1.15272,1.14492,1.14539,1.1572426666666666,1.1503206666666665,1.157562909090909,1.1510172727272727,1.1590175696295082,1.1427544289816467,1.1554765000000002,1.1681985710183538,2.2020475567185556,0.1035826248159987,-6,0.0007685282011855588,0.003162487331295538,-0.003162487331295538,0.005522852020128144,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-19,1.14539,1.15345,1.14331,1.15142,1.1558046666666668,1.1474879999999998,1.156951090909091,1.1497507272727274,1.1587196257224688,1.14504501834292,1.154313,1.16358098165708,1.605800447032994,0.34392502558581367,-6,0.002456024207796448,0.0034262068337709284,-0.0034262068337709284,0.007029036299522673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-21,1.15149,1.15179,1.15084,1.15105,1.1539393333333332,1.1478573333333335,1.1560285454545454,1.149902,1.1584188560862936,1.1453668330998326,1.1536855000000001,1.1620041669001677,1.442103051510586,0.3415912049593462,-6,0.0022854957129014863,0.0028854509381320836,-0.0028854509381320836,0.0053078832234328965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-22,1.15106,1.15501,1.14557,1.14646,1.1537353333333333,1.1467006666666668,1.1556747272727272,1.1489563636363636,1.1579498813378115,1.144674640805689,1.1529989999999999,1.1613233591943108,1.4439490744243422,0.10723703486577446,-6,0.0008853910098899354,0.002145606793268584,-0.002145606793268584,0.0019410306113994968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-23,1.14646,1.14934,1.14392,1.14706,1.1521153333333336,1.1457293333333332,1.154281090909091,1.1477545454545457,1.1575228271677012,1.1443746167243758,1.152326,1.1602773832756241,1.3800579481195718,0.1688626483304176,-8,0.0008664453809168471,0.0017223581204452998,-0.0017223581204452998,0.0014865667962444817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-24,1.14706,1.14766,1.13789,1.13988,1.1505146666666666,1.1431220000000002,1.1527747272727271,1.1456234545454544,1.1568309515924973,1.1422008576682239,1.1514355,1.1606701423317762,1.6040225148132357,-0.12566039835878973,-8,0.0021616212590949146,0.001951529517949746,-0.001951529517949746,0.0012391803117945965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-25,1.13987,1.14326,1.13561,1.13753,1.1477846666666667,1.1402233333333334,1.1507116363636365,1.1433603636363636,1.1560740515300463,1.1396837073203634,1.1505604999999999,1.1614372926796364,1.8906946100855162,-0.09900470588152474,-8,0.004103289084606665,0.0021164009861424082,-0.0021164009861424082,0.0009994591162392208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-26,1.13753,1.14209,1.13355,1.14021,1.1453440000000001,1.1371513333333334,1.1486554545454546,1.1410514545454544,1.1554519318622014,1.138464100171184,1.1501890000000001,1.1619138998288163,2.0387779449840315,0.0744526543640538,-10,0.00327389980872983,0.0018555918768284885,-0.0018555918768284885,0.001071314445028948,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-28,1.13921,1.14038,1.13921,1.1398,1.14298,1.1371186666666666,1.146625090909091,1.1401489090909092,1.1548381306127031,1.1370560988020586,1.1495925,1.1621289011979414,2.1810165250628226,0.10943735584945602,-10,0.002306882915735775,0.0016014175116463303,-0.0016014175116463303,0.0005954004843307104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-29,1.1398,1.14163,1.13606,1.13755,1.142008,1.13646,1.1452172727272727,1.1389898181818183,1.1541601647063227,1.135346759606312,1.148883,1.1624192403936882,2.356417562743649,0.08138302547860303,-10,0.0027400576059286585,0.0014586717424943663,-0.0014586717424943663,0.0004348746067290854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-30,1.13756,1.13877,1.13404,1.13453,1.1405966666666667,1.1356519999999999,1.1435876363636364,1.1377083636363636,1.1533903543256827,1.1331986272654315,1.1479905000000001,1.1627823727345687,2.5770026380128774,0.045003521814283055,-10,0.0033953519928996423,0.0019126271421683327,-0.0019126271421683327,0.0005622275083638772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-31,1.13452,1.13601,1.1302,1.13161,1.138858,1.1338206666666666,1.1417098181818182,1.1359265454545455,1.152536222783499,1.1307025654045813,1.1471005,1.163498434595419,2.8590231798205696,0.027669173521166168,-10,0.004094718893253746,0.002169284462074428,-0.002169284462074428,0.0009282112175597046,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-11-01,1.13146,1.14241,1.13126,1.14027,1.139736,1.1327033333333332,1.1413127272727273,1.1345758181818184,1.152055194439048,1.1300100532237871,1.1465910000000001,1.1631719467762132,2.8922164531577557,0.30938965412191266,-10,0.002815131176074792,0.0019962725948835525,-0.0019962725948835525,0.0008964263402054806,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2018-11-02,1.14028,1.14557,1.13722,1.1386,1.1416460000000002,1.1337253333333333,1.1416607272727273,1.1346647272727273,1.1515275397551639,1.1292266291160615,1.145856,1.1624853708839384,2.9025236825462284,0.2818317947611546,-10,0.0013057513488675676,0.0018604617614932373,-0.0018604617614932373,0.0008708704667056422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-04,1.13863,1.13993,1.13862,1.13976,1.1413300000000002,1.1353466666666667,1.141154909090909,1.1351600000000002,1.1510660676079025,1.1292187489335725,1.144894,1.1605692510664276,2.7382886217287417,0.33623866762186294,-10,0.0007002678914184157,0.0019247410505051077,-0.0019247410505051077,0.002238557590044321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-05,1.13975,1.14239,1.1353,1.14083,1.1419473333333334,1.1356906666666666,1.1412674545454546,1.1351479999999998,1.1506646531919063,1.129203247844582,1.1441500000000002,1.1590967521554185,2.612725980932272,0.3889390830369563,-10,2.0705657350017503e-05,0.0021304195206778287,-0.0021304195206778287,0.002917068837605008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-06,1.14083,1.14417,1.13913,1.1441,1.1429166666666668,1.1372273333333331,1.1417994545454544,1.1358794545454545,1.1504072158118315,1.1295143292324836,1.1436030000000001,1.1576916707675167,2.463909375459232,0.5176382856907145,-9,0.0002892147757527219,0.00196747301529987,-0.00196747301529987,0.0024809939521676094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-11-07,1.1441,1.14995,1.13947,1.14325,1.1452686666666667,1.138282,1.1433658181818183,1.1366087272727272,1.1501265406819556,1.1304751640722934,1.1428515000000001,1.1552278359277068,2.165869481329237,0.5160992721241451,-4,0.00112614943770728,0.0017850596248624173,-0.0017850596248624173,0.003340451569480929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-08,1.14325,1.14465,1.13515,1.13679,1.1453513333333334,1.1373493333333333,1.1438256363636365,1.136444909090909,1.1496035390865849,1.1312005023683778,1.14181,1.1524194976316222,1.8583648122931524,0.26341952398209584,-5,0.001492284426167112,0.002046534805072997,-0.002046534805072997,0.004559212791963141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-11-09,1.13678,1.13689,1.13161,1.13342,1.1429086666666668,1.1353746666666666,1.1427969090909091,1.1357112727272727,1.148968890494954,1.1304837747369485,1.1409755000000001,1.1514672252630518,1.8390798510663273,0.13993052569685566,-6,0.0012752216055961219,0.0022993077856487965,-0.0022993077856487965,0.003257306607519661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-11,1.13182,1.13285,1.13137,1.13237,1.139322,1.1337873333333335,1.1411198181818183,1.1350149090909092,1.148317953612799,1.1294022997182194,1.1403245,1.1512467002817806,1.9156302055740435,0.13585633870545166,-8,0.0015902470892050768,0.0022127385461115923,-0.0022127385461115923,0.0010178409234921082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-12,1.13239,1.13305,1.12156,1.12235,1.1364379999999998,1.129192,1.1395867272727274,1.1325834545454545,1.1472996024907285,1.1265893748634286,1.138871,1.1511526251365714,2.156807072367526,-0.17259014243990006,-8,0.0034472794004403173,0.002576058722129848,-0.002576058722129848,0.0002732323942636894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-13,1.12235,1.13212,1.12218,1.13109,1.1339853333333332,1.1259746666666668,1.1379383636363638,1.1304218181818182,1.1466639318048177,1.1265020948471451,1.137873,1.1492439051528547,1.9986246536924195,0.20173878381629767,-8,0.00256810420602116,0.002721508021618413,-0.002721508021618413,0.001739810514921336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-14,1.13111,1.13475,1.12632,1.13121,1.133598,1.12529,1.1369552727272727,1.1291779999999998,1.1460578952634524,1.1261057892361868,1.1371105,1.148115210763813,1.93555696896883,0.23191026431142067,-10,0.0004292747147367493,0.0028210535561785655,-0.0028210535561785655,0.002640213727305718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-15,1.13121,1.13622,1.12705,1.13243,1.1343606666666666,1.1254373333333334,1.1364361818181818,1.128265090909091,1.145523467998219,1.1262032348693012,1.1363790000000003,1.1465547651306993,1.7909104498937527,0.3059605371547668,-8,0.00043833521478364723,0.0021897135798809586,-0.0021897135798809586,0.002341255898918315,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-16,1.13244,1.14202,1.13216,1.14185,1.1371013333333333,1.127592,1.1370390909090908,1.1284916363636364,1.1453794104296613,1.1261313724638078,1.1364775,1.1468236275361923,1.8207360086217703,0.7596382067206414,-5,0.00015034273180547508,0.001400085960632791,-0.0012267283044288257,0.0015936327117480609,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2018-11-18,1.14133,1.14211,1.14061,1.14136,1.1392606666666665,1.1325106666666664,1.1376650909090908,1.1303116363636365,1.1452217864912433,1.1261123965692006,1.136669,1.1472256034307993,1.8574630663454954,0.7221832064996307,-4,8.065996279060794e-05,0.0008984791434381023,-0.00038811525525872526,0.0005850083056591071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-19,1.14135,1.14644,1.13938,1.1454,1.142259333333333,1.1357493333333333,1.139115818181818,1.1318810909090908,1.1452287752562926,1.1257969749025492,1.1369285,1.1480600250974509,1.95817504749874,0.8805183892519793,-4,0.0002969483708055165,0.00048348059567615564,0.00048348059567615564,0.0010778511698950055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-20,1.1454,1.14723,1.13587,1.13721,1.1445666666666667,1.1366713333333331,1.140774,1.1328139999999998,1.144914313481536,1.1257441134788653,1.1367990000000001,1.147853886521135,1.9449148919263375,0.5185890646283065,-4,0.0003270525233335375,0.0005107051484815051,0.0002828983866668411,0.0009068926079131012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2018-11-21,1.1372,1.14245,1.13656,1.13884,1.1444486666666667,1.1371866666666668,1.1415161818181818,1.133859272727273,1.1446761051097112,1.1257768318352548,1.1368635,1.1479501681647453,1.9503956569535814,0.5891385928860561,-2,7.601842812965387e-05,0.00039894029493059424,0.00017113353311593027,0.0002634335349697148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-11-22,1.13885,1.1434,1.13853,1.14026,1.144232,1.1377246666666667,1.1423299999999998,1.1351727272727272,1.1445029245171734,1.1260232718198389,1.1371499999999999,1.148276728180161,1.956949950342704,0.6397535712944485,-2,0.0002479703649942433,0.000422650789560719,0.00019484402774605503,0.00036835199543339137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-23,1.14027,1.14209,1.13275,1.13355,1.1434866666666665,1.1359113333333333,1.142713818181818,1.135305090909091,1.1440733980655198,1.1262825062134545,1.137247,1.1482114937865453,1.9282519604879864,0.3314103654955576,-5,0.0004491277739961941,0.0003940483803810402,0.0003940483803810402,0.00034128298230717835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-25,1.13401,1.13407,1.13305,1.13374,1.1400693333333332,1.134722,1.1414750909090907,1.1352885454545454,1.1436681667688327,1.1259466301723058,1.1369205,1.1478943698276942,1.930455089462142,0.3550875830523541,-6,0.0005284376812443314,0.0006244069403582575,5.021329553023257e-05,0.0003330001907531077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-26,1.13374,1.13837,1.1325,1.13331,1.1389099999999999,1.1337713333333332,1.140982727272727,1.1349743636363636,1.1432619641504471,1.1256020877516073,1.1366559999999999,1.1477099122483925,1.9449881491660774,0.3486508701710378,-6,0.0006042189565960143,0.0006050437882988424,-0.0004344418448435361,0.0004368816199702419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-27,1.13331,1.13436,1.12775,1.12969,1.1370046666666667,1.131462,1.1396954545454545,1.133684181818182,1.1427297302621944,1.1247967527768914,1.1361525000000001,1.1475082472231088,1.9989829222940976,0.2154524544695317,-6,0.0010214728429370767,0.0009627088502698333,-0.0009627088502698333,0.00033640291818126666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
